season,round,driver_id,constructor_id,position,q1,q2,q3
2007,8,fisichella,renault,5,1:16.047,1:15.227,1:15.674
2007,8,kovalainen,renault,6,1:15.524,1:15.272,1:15.826
2007,8,heidfeld,bmw_sauber,7,1:15.783,1:15.149,1:15.900
2007,8,trulli,toyota,8,1:16.118,1:15.379,1:15.935
2007,8,rosberg,williams,9,1:16.092,1:15.331,1:16.328
2007,8,alonso,mclaren,10,1:15.322,1:15.084,
2007,8,ralf_schumacher,toyota,11,1:15.760,1:15.534,
2007,8,button,honda,12,1:16.113,1:15.584,
2007,8,barrichello,honda,13,1:16.140,1:15.761,
2007,8,webber,red_bull,14,1:15.746,1:15.806,
2007,8,speed,toro_rosso,15,1:15.980,1:16.049,
2007,8,coulthard,red_bull,16,1:15.915,,
2007,8,liuzzi,toro_rosso,17,1:16.142,,
2007,8,wurz,williams,18,1:16.241,,
2007,8,davidson,super_aguri,19,1:16.366,,
2007,8,albers,spyker,20,1:17.826,,
2007,8,sutil,spyker,21,1:17.915,,
2007,8,sato,super_aguri,22,1:16.244,,
2007,9,hamilton,mclaren,1,1:19.885,1:19.400,1:19.997
2007,9,raikkonen,ferrari,2,1:19.753,1:19.252,1:20.099
2007,9,alonso,mclaren,3,1:19.330,1:19.152,1:20.147
2007,9,massa,ferrari,4,1:19.790,1:19.421,1:20.265
2007,9,kubica,bmw_sauber,5,1:20.294,1:20.054,1:20.401
2007,9,ralf_schumacher,toyota,6,1:20.513,1:19.860,1:20.516
2007,9,kovalainen,renault,7,1:20.570,1:20.077,1:20.721
2007,9,fisichella,renault,8,1:20.842,1:20.042,1:20.775
2007,9,heidfeld,bmw_sauber,9,1:20.534,1:20.178,1:20.894
2007,9,trulli,toyota,10,1:21.150,1:20.133,1:21.240
2007,9,webber,red_bull,11,1:20.583,1:20.235,
2007,9,coulthard,red_bull,12,1:21.154,1:20.329,
2007,9,wurz,williams,13,1:20.830,1:20.350,
2007,9,barrichello,honda,14,1:21.169,1:20.364,
2007,9,speed,toro_rosso,15,1:20.834,1:20.515,
2007,9,liuzzi,toro_rosso,16,1:21.160,1:20.823,
2007,9,rosberg,williams,17,1:21.219,,
2007,9,button,honda,18,1:21.335,,
2007,9,davidson,super_aguri,19,1:21.448,,
2007,9,sutil,spyker,20,1:22.019,,
2007,9,sato,super_aguri,21,1:22.045,,
2007,9,albers,spyker,22,1:22.586,,
2007,10,raikkonen,ferrari,1,1:31.522,1:31.237,1:31.450
2007,10,alonso,mclaren,2,1:31.074,1:30.983,1:31.741
2007,10,massa,ferrari,3,1:31.447,1:30.912,1:31.778
2007,10,heidfeld,bmw_sauber,4,1:31.889,1:31.652,1:31.840
2007,10,kubica,bmw_sauber,5,1:31.961,1:31.444,1:32.123
2007,10,webber,red_bull,6,1:32.629,1:31.661,1:32.476
2007,10,kovalainen,renault,7,1:32.594,1:31.783,1:32.478
2007,10,trulli,toyota,8,1:32.381,1:31.859,1:32.501
2007,10,ralf_schumacher,toyota,9,1:32.446,1:31.843,1:32.570
2007,10,hamilton,mclaren,10,1:31.587,1:31.185,1:33.833
2007,10,rosberg,williams,11,1:32.117,1:31.978,
2007,10,wurz,williams,12,1:32.173,1:31.996,
2007,10,fisichella,renault,13,1:32.378,1:32.010,
2007,10,barrichello,honda,14,1:32.674,1:32.221,
2007,10,davidson,super_aguri,15,1:32.793,1:32.451,
2007,10,sato,super_aguri,16,1:32.678,1:32.838,
2007,10,button,honda,17,1:32.983,,
2007,10,speed,toro_rosso,18,1:33.038,,
2007,10,liuzzi,toro_rosso,19,1:33.148,,
2007,10,coulthard,red_bull,20,1:33.151,,
2007,10,sutil,spyker,21,1:34.500,,
2007,10,markus_winkelhock,spyker,22,1:35.940,,
2007,11,alonso,mclaren,1,1:20.425,1:19.661,1:19.674
2007,11,hamilton,mclaren,2,1:19.570,1:19.301,1:19.781
2007,11,heidfeld,bmw_sauber,3,1:20.751,1:20.322,1:20.259
2007,11,raikkonen,ferrari,4,1:20.435,1:20.107,1:20.410
2007,11,rosberg,williams,5,1:20.547,1:20.188,1:20.632
2007,11,ralf_schumacher,toyota,6,1:20.449,1:20.455,1:20.714
2007,11,kubica,bmw_sauber,7,1:20.366,1:20.703,1:20.876
2007,11,fisichella,renault,8,1:21.645,1:20.590,1:21.079
2007,11,trulli,toyota,9,1:20.481,1:19.951,1:21.206
2007,11,webber,red_bull,10,1:20.794,1:20.439,1:21.256
2007,11,coulthard,red_bull,11,1:21.291,1:20.718,
2007,11,kovalainen,renault,12,1:20.285,1:20.779,
2007,11,wurz,williams,13,1:21.243,1:20.865,
2007,11,massa,ferrari,14,1:20.408,1:21.021,
2007,11,davidson,super_aguri,15,1:21.018,1:21.127,
2007,11,liuzzi,toro_rosso,16,1:21.730,1:21.993,
2007,11,button,honda,17,1:21.737,,
2007,11,barrichello,honda,18,1:21.877,,
2007,11,sato,super_aguri,19,1:22.143,,
2007,11,vettel,toro_rosso,20,1:22.177,,
2007,11,sutil,spyker,21,1:22.737,,
2007,11,yamamoto,spyker,22,1:23.774,,
2007,12,massa,ferrari,1,1:27.488,1:27.039,1:27.329
2007,12,hamilton,mclaren,2,1:27.513,1:26.936,1:27.373
2007,12,raikkonen,ferrari,3,1:27.294,1:26.902,1:27.546
2007,12,alonso,mclaren,4,1:27.328,1:26.841,1:27.574
2007,12,kubica,bmw_sauber,5,1:27.997,1:27.253,1:27.722
2007,12,heidfeld,bmw_sauber,6,1:28.099,1:27.253,1:28.037
2007,12,kovalainen,renault,7,1:28.127,1:27.039,1:28.491
2007,12,rosberg,williams,8,1:28.275,1:27.750,1:28.501
2007,12,trulli,toyota,9,1:28.318,1:27.801,1:28.740
2007,12,fisichella,renault,10,1:28.313,1:27.880,1:29.322
2007,12,davidson,super_aguri,11,1:28.304,1:28.002,
2007,12,webber,red_bull,12,1:28.500,1:28.013,
2007,12,coulthard,red_bull,13,1:28.395,1:28.100,
2007,12,wurz,williams,14,1:28.360,1:28.390,
2007,12,liuzzi,toro_rosso,15,1:28.798,,
2007,12,ralf_schumacher,toyota,16,1:28.809,,
2007,12,sato,super_aguri,17,1:28.953,,
2007,12,vettel,toro_rosso,18,1:29.408,,
2007,12,sutil,spyker,19,1:29.861,,
2007,12,yamamoto,spyker,20,1:31.479,,
2007,12,button,honda,21,1:28.373,1:28.220,
2007,12,barrichello,honda,22,1:28.792,1:28.188,
2007,13,alonso,mclaren,1,1:21.718,1:21.356,1:21.997
2007,13,hamilton,mclaren,2,1:21.956,1:21.746,1:22.034
2007,13,massa,ferrari,3,1:22.309,1:21.993,1:22.549
2007,13,heidfeld,bmw_sauber,4,1:23.107,1:22.466,1:23.174
2007,13,raikkonen,ferrari,5,1:22.673,1:22.369,1:23.183
2007,13,kubica,bmw_sauber,6,1:23.088,1:22.400,1:23.446
2007,13,kovalainen,renault,7,1:23.505,1:23.134,1:24.102
2007,13,rosberg,williams,8,1:23.333,1:22.748,1:24.382
2007,13,trulli,toyota,9,1:23.724,1:23.107,1:24.555
2007,13,button,honda,10,1:23.639,1:23.021,1:25.165
2007,13,webber,red_bull,11,1:23.575,1:23.166,
2007,13,barrichello,honda,12,1:23.474,1:23.176,
2007,13,wurz,williams,13,1:23.739,1:23.209,
2007,13,davidson,super_aguri,14,1:23.646,1:23.274,
2007,13,fisichella,renault,15,1:23.559,1:23.325,
2007,13,vettel,toro_rosso,16,1:23.578,1:23.351,
2007,13,sato,super_aguri,17,1:23.749,,
2007,13,ralf_schumacher,toyota,18,1:23.787,,
2007,13,liuzzi,toro_rosso,19,1:23.886,,
2007,13,coulthard,red_bull,20,1:24.019,,
2007,13,sutil,spyker,21,1:24.699,,
2007,13,yamamoto,spyker,22,1:25.084,,
2007,14,raikkonen,ferrari,1,1:46.242,1:45.070,1:45.994
2007,14,massa,ferrari,2,1:46.060,1:45.173,1:46.011
2007,14,alonso,mclaren,3,1:46.058,1:45.442,1:46.091
2007,14,hamilton,mclaren,4,1:46.437,1:45.132,1:46.406
2007,14,rosberg,williams,5,1:46.950,1:46.469,1:47.334
2007,14,heidfeld,bmw_sauber,6,1:46.923,1:45.994,1:47.409
2007,14,webber,red_bull,7,1:47.084,1:46.426,1:47.524
2007,14,trulli,toyota,8,1:47.143,1:46.480,1:47.798
2007,14,kovalainen,renault,9,1:46.971,1:46.240,1:48.505
2007,14,ralf_schumacher,toyota,10,1:47.300,1:46.618,
2007,14,coulthard,red_bull,11,1:47.340,1:46.800,
2007,14,button,honda,12,1:47.474,1:46.955,
2007,14,liuzzi,toro_rosso,13,1:47.576,1:47.115,
2007,14,kubica,bmw_sauber,14,1:46.707,1:45.885,1:46.996
2007,14,wurz,williams,15,1:47.522,1:47.394,
2007,14,vettel,toro_rosso,16,1:47.581,,
2007,14,barrichello,honda,17,1:47.954,,
2007,14,sato,super_aguri,18,1:47.980,,
2007,14,sutil,spyker,19,1:48.044,,
2007,14,davidson,super_aguri,20,1:48.199,,
2007,14,yamamoto,spyker,21,1:49.557,,
2007,14,fisichella,renault,22,1:47.143,1:46.603,
2007,15,hamilton,mclaren,1,1:25.489,1:24.753,1:25.368
2007,15,alonso,mclaren,2,1:25.379,1:24.806,1:25.438
2007,15,raikkonen,ferrari,3,1:25.390,1:24.988,1:25.516
2007,15,massa,ferrari,4,1:25.359,1:25.049,1:25.765
2007,15,heidfeld,bmw_sauber,5,1:25.971,1:25.248,1:26.505
2007,15,button,honda,6,1:26.614,1:25.454,1:26.913
2007,15,webber,red_bull,7,1:25.970,1:25.535,1:26.914
2007,15,vettel,toro_rosso,8,1:26.025,1:25.909,1:26.973
2007,15,kubica,bmw_sauber,9,1:26.300,1:25.530,1:27.225
2007,15,fisichella,renault,10,1:26.909,1:26.033,
2007,15,kovalainen,renault,11,1:27.223,1:26.232,
2007,15,coulthard,red_bull,12,1:26.904,1:26.247,
2007,15,trulli,toyota,13,1:26.711,1:26.253,
2007,15,liuzzi,toro_rosso,14,1:27.234,1:26.948,
2007,15,ralf_schumacher,toyota,15,1:27.191,,
2007,15,rosberg,williams,16,1:26.579,1:25.816,1:26.728
2007,15,barrichello,honda,17,1:27.323,,
2007,15,wurz,williams,18,1:27.454,,
2007,15,davidson,super_aguri,19,1:27.564,,
2007,15,sutil,spyker,20,1:28.628,,
2007,15,sato,super_aguri,21,1:28.762,,
2007,15,yamamoto,spyker,22,1:29.668,,
2007,16,hamilton,mclaren,1,1:35.798,1:35.898,1:35.908
2007,16,raikkonen,ferrari,2,1:35.692,1:35.381,1:36.044
2007,16,massa,ferrari,3,1:35.792,1:35.796,1:36.221
2007,16,alonso,mclaren,4,1:35.809,1:35.845,1:36.576
2007,16,coulthard,red_bull,5,1:36.930,1:36.252,1:37.619
2007,16,ralf_schumacher,toyota,6,1:37.135,1:36.709,1:38.013
2007,16,webber,red_bull,7,1:37.199,1:36.602,1:38.153
2007,16,heidfeld,bmw_sauber,8,1:36.737,1:36.217,1:38.455
2007,16,kubica,bmw_sauber,9,1:36.309,1:36.116,1:38.472
2007,16,button,honda,10,1:37.092,1:36.771,1:39.285
2007,16,liuzzi,toro_rosso,11,1:37.047,1:36.862,
2007,16,trulli,toyota,12,1:37.209,1:36.959,
2007,16,kovalainen,renault,13,1:37.225,1:36.991,
2007,16,davidson,super_aguri,14,1:37.203,1:37.247,
2007,16,rosberg,williams,15,1:37.144,1:37.483,
2007,16,barrichello,honda,16,1:37.251,,
2007,16,vettel,toro_rosso,17,1:37.006,1:36.891,
2007,16,fisichella,renault,18,1:37.290,,
2007,16,wurz,williams,19,1:37.456,,
2007,16,sato,super_aguri,20,1:38.218,,
2007,16,sutil,spyker,21,1:38.668,,
2007,16,yamamoto,spyker,22,1:39.336,,
2007,17,massa,ferrari,1,1:12.303,1:12.374,1:11.931
2007,17,hamilton,mclaren,2,1:13.033,1:12.296,1:12.082
2007,17,raikkonen,ferrari,3,1:13.016,1:12.161,1:12.322
2007,17,alonso,mclaren,4,1:12.895,1:12.637,1:12.356
2007,17,webber,red_bull,5,1:13.081,1:12.683,1:12.928
2007,17,heidfeld,bmw_sauber,6,1:13.472,1:12.888,1:13.081
2007,17,kubica,bmw_sauber,7,1:13.085,1:12.641,1:13.129
2007,17,trulli,toyota,8,1:13.470,1:12.832,1:13.195
2007,17,coulthard,red_bull,9,1:13.264,1:12.846,1:13.272
2007,17,rosberg,williams,10,1:13.707,1:12.752,1:13.477
2007,17,barrichello,honda,11,1:13.661,1:12.932,
2007,17,fisichella,renault,12,1:13.482,1:12.968,
2007,17,vettel,toro_rosso,13,1:13.853,1:13.058,
2007,17,liuzzi,toro_rosso,14,1:13.607,1:13.251,
2007,17,ralf_schumacher,toyota,15,1:13.767,1:13.315,
2007,17,button,honda,16,1:14.054,1:13.469,
2007,17,kovalainen,renault,17,1:14.078,,
2007,17,sato,super_aguri,18,1:14.098,,
2007,17,nakajima,williams,19,1:14.417,,
2007,17,davidson,super_aguri,20,1:14.596,,
2007,17,sutil,spyker,21,1:15.217,,
2007,17,yamamoto,spyker,22,1:15.487,,
2008,1,hamilton,mclaren,1,1:26.572,1:25.187,1:26.714
2008,1,kubica,bmw_sauber,2,1:26.103,1:25.315,1:26.869
2008,1,kovalainen,mclaren,3,1:25.664,1:25.452,1:27.079
2008,1,massa,ferrari,4,1:25.994,1:25.691,1:27.178
2008,1,heidfeld,bmw_sauber,5,1:25.960,1:25.518,1:27.236
2008,1,trulli,toyota,6,1:26.427,1:26.101,1:28.527
2008,1,rosberg,williams,7,1:26.295,1:26.059,1:28.687
2008,1,coulthard,red_bull,8,1:26.381,1:26.063,1:29.041
2008,1,glock,toyota,9,1:26.919,1:26.164,1:29.593
2008,1,vettel,toro_rosso,10,1:26.702,1:25.842,
2008,1,barrichello,honda,11,1:26.369,1:26.173,
2008,1,alonso,renault,12,1:26.907,1:26.188,
2008,1,button,honda,13,1:26.712,1:26.259,
2008,1,nakajima,williams,14,1:26.891,1:26.413,
2008,1,webber,red_bull,15,1:26.914,,
2008,1,raikkonen,ferrari,16,1:26.140,,
2008,1,fisichella,force_india,17,1:27.207,,
2008,1,bourdais,toro_rosso,18,1:27.446,,
2008,1,sutil,force_india,19,1:27.859,,
2008,1,sato,super_aguri,20,1:28.208,,
2008,1,piquet_jr,renault,21,1:28.330,,
2008,1,davidson,super_aguri,22,1:29.059,,
2008,2,massa,ferrari,1,1:35.347,1:34.412,1:35.748
2008,2,raikkonen,ferrari,2,1:35.645,1:34.188,1:36.230
2008,2,kovalainen,mclaren,3,1:35.227,1:34.759,1:36.613
2008,2,hamilton,mclaren,4,1:35.392,1:34.627,1:36.709
2008,2,trulli,toyota,5,1:35.205,1:34.960,1:36.711
2008,2,kubica,bmw_sauber,6,1:35.794,1:34.811,1:36.727
2008,2,heidfeld,bmw_sauber,7,1:35.729,1:34.648,1:36.753
2008,2,webber,red_bull,8,1:35.440,1:34.967,1:37.009
2008,2,alonso,renault,9,1:35.983,1:35.140,1:38.450
2008,2,glock,toyota,10,1:35.891,1:35.000,1:39.656
2008,2,button,honda,11,1:35.847,1:35.208,
2008,2,coulthard,red_bull,12,1:36.058,1:35.408,
2008,2,piquet_jr,renault,13,1:36.074,1:35.562,
2008,2,barrichello,honda,14,1:36.198,1:35.622,
2008,2,vettel,toro_rosso,15,1:36.111,1:35.648,
2008,2,rosberg,williams,16,1:35.843,1:35.670,
2008,2,fisichella,force_india,17,1:36.240,,
2008,2,nakajima,williams,18,1:36.388,,
2008,2,bourdais,toro_rosso,19,1:36.677,,
2008,2,sato,super_aguri,20,1:37.087,,
2008,2,sutil,force_india,21,1:37.101,,
2008,2,davidson,super_aguri,22,1:37.481,,
2008,3,kubica,bmw_sauber,1,1:32.893,1:31.745,1:33.096
2008,3,massa,ferrari,2,1:31.937,1:31.188,1:33.123
2008,3,hamilton,mclaren,3,1:32.750,1:31.922,1:33.292
2008,3,raikkonen,ferrari,4,1:32.652,1:31.933,1:33.418
2008,3,kovalainen,mclaren,5,1:33.057,1:31.718,1:33.488
2008,3,heidfeld,bmw_sauber,6,1:33.137,1:31.909,1:33.737
2008,3,trulli,toyota,7,1:32.493,1:32.159,1:33.994
2008,3,rosberg,williams,8,1:32.903,1:32.185,1:34.015
2008,3,button,honda,9,1:32.793,1:32.362,1:35.057
2008,3,alonso,renault,10,1:32.947,1:32.345,1:35.115
2008,3,webber,red_bull,11,1:33.194,1:32.371,
2008,3,barrichello,honda,12,1:32.944,1:32.508,
2008,3,glock,toyota,13,1:32.800,1:32.528,
2008,3,piquet_jr,renault,14,1:32.975,1:32.790,
2008,3,bourdais,toro_rosso,15,1:33.415,1:32.915,
2008,3,nakajima,williams,16,1:33.386,1:32.943,
2008,3,coulthard,red_bull,17,1:33.433,,
2008,3,fisichella,force_india,18,1:33.501,,
2008,3,vettel,toro_rosso,19,1:33.562,,
2008,3,sutil,force_india,20,1:33.845,,
2008,3,davidson,super_aguri,21,1:34.140,,
2008,3,sato,super_aguri,22,1:35.725,,
2008,4,raikkonen,ferrari,1,1:20.701,1:20.784,1:21.813
2008,4,alonso,renault,2,1:21.347,1:20.804,1:21.904
2008,4,massa,ferrari,3,1:21.528,1:20.584,1:22.058
2008,4,kubica,bmw_sauber,4,1:21.423,1:20.597,1:22.065
2008,4,hamilton,mclaren,5,1:21.366,1:20.825,1:22.096
2008,4,kovalainen,mclaren,6,1:21.430,1:20.817,1:22.231
2008,4,webber,red_bull,7,1:21.494,1:20.984,1:22.429
2008,4,trulli,toyota,8,1:21.158,1:20.907,1:22.529
2008,4,heidfeld,bmw_sauber,9,1:21.466,1:20.815,1:22.542
2008,4,piquet_jr,renault,10,1:21.409,1:20.894,1:22.699
2008,4,barrichello,honda,11,1:21.548,1:21.049,
2008,4,nakajima,williams,12,1:21.690,1:21.117,
2008,4,button,honda,13,1:21.757,1:21.211,
2008,4,glock,toyota,14,1:21.427,1:21.230,
2008,4,rosberg,williams,15,1:21.472,1:21.349,
2008,4,bourdais,toro_rosso,16,1:21.540,1:21.724,
2008,4,coulthard,red_bull,17,1:21.810,,
2008,4,vettel,toro_rosso,18,1:22.108,,
2008,4,fisichella,force_india,19,1:22.516,,
2008,4,sutil,force_india,20,1:23.224,,
2008,4,davidson,super_aguri,21,1:23.318,,
2008,4,sato,super_aguri,22,1:23.496,,
2008,5,massa,ferrari,1,1:25.994,1:26.192,1:27.617
2008,5,kovalainen,mclaren,2,1:26.736,1:26.290,1:27.808
2008,5,hamilton,mclaren,3,1:26.192,1:26.477,1:27.923
2008,5,raikkonen,ferrari,4,1:26.457,1:26.050,1:27.936
2008,5,kubica,bmw_sauber,5,1:26.761,1:26.129,1:28.390
2008,5,webber,red_bull,6,1:26.773,1:26.466,1:28.417
2008,5,alonso,renault,7,1:26.836,1:26.522,1:28.422
2008,5,trulli,toyota,8,1:26.695,1:26.822,1:28.836
2008,5,heidfeld,bmw_sauber,9,1:27.107,1:27.607,1:28.882
2008,5,coulthard,red_bull,10,1:26.939,1:26.520,1:29.959
2008,5,rosberg,williams,11,1:27.367,1:27.012,
2008,5,barrichello,honda,12,1:27.355,1:27.219,
2008,5,button,honda,13,1:27.428,1:27.298,
2008,5,vettel,toro_rosso,14,1:27.442,1:27.412,
2008,5,glock,toyota,15,1:26.614,1:27.806,
2008,5,nakajima,williams,16,1:27.547,,
2008,5,piquet_jr,renault,17,1:27.568,,
2008,5,bourdais,toro_rosso,18,1:27.621,,
2008,5,fisichella,force_india,19,1:27.807,,
2008,5,sutil,force_india,20,1:28.325,,
2008,6,massa,ferrari,1,1:15.190,1:15.110,1:15.787
2008,6,raikkonen,ferrari,2,1:15.717,1:15.404,1:15.815
2008,6,hamilton,mclaren,3,1:15.582,1:15.322,1:15.839
2008,6,kovalainen,mclaren,4,1:15.295,1:15.389,1:16.165
2008,6,kubica,bmw_sauber,5,1:15.977,1:15.483,1:16.171
2008,6,rosberg,williams,6,1:15.935,1:15.287,1:16.548
2008,6,alonso,renault,7,1:16.646,1:15.827,1:16.852
2008,6,trulli,toyota,8,1:16.306,1:15.598,1:17.203
2008,6,webber,red_bull,9,1:16.074,1:15.745,1:17.343
2008,6,coulthard,red_bull,10,1:16.086,1:15.839,
2008,6,glock,toyota,11,1:16.285,1:15.907,
2008,6,button,honda,12,1:16.259,1:16.101,
2008,6,heidfeld,bmw_sauber,13,1:16.650,1:16.455,
2008,6,nakajima,williams,14,1:16.756,1:16.479,
2008,6,barrichello,honda,15,1:16.208,1:16.537,
2008,6,bourdais,toro_rosso,16,1:16.806,,
2008,6,piquet_jr,renault,17,1:16.933,,
2008,6,vettel,toro_rosso,18,1:16.955,,
2008,6,sutil,force_india,19,1:17.225,,
2008,6,fisichella,force_india,20,1:17.823,,
2008,7,hamilton,mclaren,1,1:16.909,1:17.034,1:17.886
2008,7,kubica,bmw_sauber,2,1:17.471,1:17.679,1:18.498
2008,7,raikkonen,ferrari,3,1:17.301,1:17.364,1:18.735
2008,7,alonso,renault,4,1:17.415,1:17.488,1:18.746
2008,7,rosberg,williams,5,1:17.991,1:17.891,1:18.844
2008,7,massa,ferrari,6,1:17.231,1:17.353,1:19.048
2008,7,kovalainen,mclaren,7,1:17.287,1:17.684,1:19.089
2008,7,heidfeld,bmw_sauber,8,1:18.082,1:17.781,1:19.633
2008,7,barrichello,honda,9,1:18.256,1:18.020,1:20.848
2008,7,webber,red_bull,10,1:17.582,1:17.523,
2008,7,glock,toyota,11,1:18.321,1:18.031,
2008,7,nakajima,williams,12,1:17.638,1:18.062,
2008,7,coulthard,red_bull,13,1:18.168,1:18.238,
2008,7,trulli,toyota,14,1:18.039,1:18.327,
2008,7,piquet_jr,renault,15,1:18.505,1:18.393,
2008,7,bourdais,toro_rosso,16,1:18.916,,
2008,7,sutil,force_india,17,1:19.108,,
2008,7,fisichella,force_india,18,1:19.165,,
2008,7,button,honda,19,1:23.565,,
2008,7,vettel,toro_rosso,20,,,
2008,8,raikkonen,ferrari,1,1:15.133,1:15.161,1:16.449
2008,8,massa,ferrari,2,1:15.024,1:15.041,1:16.490
2008,8,hamilton,mclaren,3,1:15.634,1:15.293,1:16.693
2008,8,alonso,renault,4,1:15.754,1:15.483,1:16.840
2008,8,trulli,toyota,5,1:15.521,1:15.362,1:16.920
2008,8,kovalainen,mclaren,6,1:15.965,1:15.639,1:16.944
2008,8,kubica,bmw_sauber,7,1:15.687,1:15.723,1:17.037
2008,8,webber,red_bull,8,1:16.020,1:15.488,1:17.233
2008,8,coulthard,red_bull,9,1:15.802,1:15.654,1:17.426
2008,8,glock,toyota,10,1:15.727,1:15.558,1:17.596
2008,8,piquet_jr,renault,11,1:15.848,1:15.770,
2008,8,heidfeld,bmw_sauber,12,1:16.006,1:15.786,
2008,8,vettel,toro_rosso,13,1:15.918,1:15.816,
2008,8,bourdais,toro_rosso,14,1:16.072,1:16.045,
2008,8,rosberg,williams,15,1:16.085,1:16.235,
2008,8,nakajima,williams,16,1:16.243,,
2008,8,button,honda,17,1:16.306,,
2008,8,barrichello,honda,18,1:16.330,,
2008,8,fisichella,force_india,19,1:16.971,,
2008,8,sutil,force_india,20,1:17.053,,
2008,9,kovalainen,mclaren,1,1:19.957,1:19.597,1:21.049
2008,9,webber,red_bull,2,1:20.982,1:19.710,1:21.554
2008,9,raikkonen,ferrari,3,1:20.370,1:19.971,1:21.706
2008,9,hamilton,mclaren,4,1:20.288,1:19.537,1:21.835
2008,9,heidfeld,bmw_sauber,5,1:21.022,1:19.802,1:21.873
2008,9,alonso,renault,6,1:20.998,1:19.992,1:22.029
2008,9,piquet_jr,renault,7,1:20.818,1:20.115,1:22.491
2008,9,vettel,toro_rosso,8,1:20.318,1:20.109,1:23.251
2008,9,massa,ferrari,9,1:20.676,1:20.086,1:23.305
2008,9,kubica,bmw_sauber,10,1:20.444,1:19.788,
2008,9,coulthard,red_bull,11,1:21.224,1:20.174,
2008,9,glock,toyota,12,1:20.893,1:20.274,
2008,9,bourdais,toro_rosso,13,1:20.584,1:20.531,
2008,9,trulli,toyota,14,1:21.145,1:20.601,
2008,9,nakajima,williams,15,1:21.407,1:21.112,
2008,9,barrichello,honda,16,1:21.512,,
2008,9,button,honda,17,1:21.631,,
2008,9,rosberg,williams,18,1:21.668,,
2008,9,sutil,force_india,19,1:21.786,,
2008,9,fisichella,force_india,20,1:21.885,,
2008,10,hamilton,mclaren,1,1:15.218,1:14.603,1:15.666
2008,10,massa,ferrari,2,1:14.921,1:14.747,1:15.859
2008,10,kovalainen,mclaren,3,1:15.476,1:14.855,1:16.143
2008,10,trulli,toyota,4,1:15.560,1:15.122,1:16.191
2008,10,alonso,renault,5,1:15.917,1:14.943,1:16.385
2008,10,raikkonen,ferrari,6,1:15.201,1:14.949,1:16.389
2008,10,kubica,bmw_sauber,7,1:15.985,1:15.109,1:16.521
2008,10,webber,red_bull,8,1:15.900,1:15.481,1:17.014
2008,10,vettel,toro_rosso,9,1:15.532,1:15.420,1:17.244
2008,10,coulthard,red_bull,10,1:15.975,1:15.338,1:17.503
2008,10,glock,toyota,11,1:15.560,1:15.508,
2008,10,heidfeld,bmw_sauber,12,1:15.596,1:15.581,
2008,10,rosberg,williams,13,1:15.863,1:15.633,
2008,10,button,honda,14,1:15.993,1:15.701,
2008,10,bourdais,toro_rosso,15,1:15.927,1:15.858,
2008,10,nakajima,williams,16,1:16.083,,
2008,10,piquet_jr,renault,17,1:16.189,,
2008,10,barrichello,honda,18,1:16.246,,
2008,10,sutil,force_india,19,1:16.657,,
2008,10,fisichella,force_india,20,1:16.963,,
2008,11,hamilton,mclaren,1,1:19.376,1:19.473,1:20.899
2008,11,kovalainen,mclaren,2,1:19.945,1:19.480,1:21.140
2008,11,massa,ferrari,3,1:19.578,1:19.068,1:21.191
2008,11,kubica,bmw_sauber,4,1:20.053,1:19.776,1:21.281
2008,11,glock,toyota,5,1:19.980,1:19.246,1:21.326
2008,11,raikkonen,ferrari,6,1:20.006,1:19.546,1:21.516
2008,11,alonso,renault,7,1:20.229,1:19.816,1:21.698
2008,11,webber,red_bull,8,1:20.073,1:20.046,1:21.732
2008,11,trulli,toyota,9,1:19.942,1:19.486,1:21.767
2008,11,piquet_jr,renault,10,1:20.583,1:20.131,1:22.371
2008,11,vettel,toro_rosso,11,1:20.157,1:20.144,
2008,11,button,honda,12,1:20.888,1:20.332,
2008,11,coulthard,red_bull,13,1:20.505,1:20.502,
2008,11,bourdais,toro_rosso,14,1:20.640,1:20.963,
2008,11,rosberg,williams,15,1:20.748,,
2008,11,heidfeld,bmw_sauber,16,1:21.045,,
2008,11,nakajima,williams,17,1:21.085,,
2008,11,barrichello,honda,18,1:21.332,,
2008,11,fisichella,force_india,19,1:21.670,,
2008,11,sutil,force_india,20,1:22.113,,
2008,12,massa,ferrari,1,1:38.176,1:37.859,1:38.989
2008,12,hamilton,mclaren,2,1:38.464,1:37.954,1:39.199
2008,12,kubica,bmw_sauber,3,1:38.347,1:38.050,1:39.392
2008,12,raikkonen,ferrari,4,1:38.703,1:38.229,1:39.488
2008,12,kovalainen,mclaren,5,1:38.656,1:38.120,1:39.937
2008,12,vettel,toro_rosso,6,1:38.141,1:37.842,1:40.142
2008,12,trulli,toyota,7,1:37.948,1:37.928,1:40.309
2008,12,heidfeld,bmw_sauber,8,1:38.738,1:37.859,1:40.631
2008,12,rosberg,williams,9,1:38.595,1:38.336,1:40.721
2008,12,bourdais,toro_rosso,10,1:38.622,1:38.417,1:40.750
2008,12,nakajima,williams,11,1:38.667,1:38.428,
2008,12,alonso,renault,12,1:38.268,1:38.435,
2008,12,glock,toyota,13,1:38.532,1:38.499,
2008,12,webber,red_bull,14,1:38.559,1:38.515,
2008,12,piquet_jr,renault,15,1:38.787,1:38.744,
2008,12,button,honda,16,1:38.880,,
2008,12,coulthard,red_bull,17,1:39.235,,
